2025-11-15 20:55:21,917:INFO:               numba: 0.62.1
2025-11-15 20:55:21,917:INFO:            requests: 2.32.5
2025-11-15 20:55:21,917:INFO:          matplotlib: 3.7.5
2025-11-15 20:55:21,917:INFO:          scikitplot: 0.3.7
2025-11-15 20:55:21,917:INFO:         yellowbrick: 1.5
2025-11-15 20:55:21,917:INFO:              plotly: 6.4.0
2025-11-15 20:55:21,917:INFO:    plotly-resampler: Not installed
2025-11-15 20:55:21,917:INFO:             kaleido: 1.2.0
2025-11-15 20:55:21,917:INFO:           schemdraw: 0.15
2025-11-15 20:55:21,917:INFO:         statsmodels: 0.14.5
2025-11-15 20:55:21,917:INFO:              sktime: 0.26.0
2025-11-15 20:55:21,917:INFO:               tbats: 1.1.3
2025-11-15 20:55:21,917:INFO:            pmdarima: 2.0.4
2025-11-15 20:55:21,917:INFO:              psutil: 7.1.3
2025-11-15 20:55:21,917:INFO:          markupsafe: 3.0.3
2025-11-15 20:55:21,917:INFO:             pickle5: Not installed
2025-11-15 20:55:21,917:INFO:         cloudpickle: 3.1.2
2025-11-15 20:55:21,917:INFO:         deprecation: 2.1.0
2025-11-15 20:55:21,917:INFO:              xxhash: 3.6.0
2025-11-15 20:55:21,917:INFO:           wurlitzer: Not installed
2025-11-15 20:55:21,917:INFO:PyCaret optional dependencies:
2025-11-15 20:55:21,917:INFO:                shap: Not installed
2025-11-15 20:55:21,917:INFO:           interpret: Not installed
2025-11-15 20:55:21,917:INFO:                umap: Not installed
2025-11-15 20:55:21,917:INFO:     ydata_profiling: Not installed
2025-11-15 20:55:21,917:INFO:  explainerdashboard: Not installed
2025-11-15 20:55:21,917:INFO:             autoviz: Not installed
2025-11-15 20:55:21,917:INFO:           fairlearn: Not installed
2025-11-15 20:55:21,917:INFO:          deepchecks: Not installed
2025-11-15 20:55:21,917:INFO:             xgboost: Not installed
2025-11-15 20:55:21,917:INFO:            catboost: Not installed
2025-11-15 20:55:21,917:INFO:              kmodes: Not installed
2025-11-15 20:55:21,917:INFO:             mlxtend: Not installed
2025-11-15 20:55:21,917:INFO:       statsforecast: Not installed
2025-11-15 20:55:21,917:INFO:        tune_sklearn: Not installed
2025-11-15 20:55:21,917:INFO:                 ray: Not installed
2025-11-15 20:55:21,917:INFO:            hyperopt: Not installed
2025-11-15 20:55:21,917:INFO:              optuna: Not installed
2025-11-15 20:55:21,917:INFO:               skopt: Not installed
2025-11-15 20:55:21,917:INFO:              mlflow: Not installed
2025-11-15 20:55:21,917:INFO:              gradio: Not installed
2025-11-15 20:55:21,917:INFO:             fastapi: Not installed
2025-11-15 20:55:21,917:INFO:             uvicorn: Not installed
2025-11-15 20:55:21,917:INFO:              m2cgen: Not installed
2025-11-15 20:55:21,917:INFO:           evidently: Not installed
2025-11-15 20:55:21,917:INFO:               fugue: Not installed
2025-11-15 20:55:21,917:INFO:           streamlit: Not installed
2025-11-15 20:55:21,917:INFO:             prophet: Not installed
2025-11-15 20:55:21,917:INFO:None
2025-11-15 20:55:21,924:INFO:Set Forecast Horizon.
2025-11-15 20:55:21,925:INFO:Set up Train-Test Splits.
2025-11-15 20:55:21,975:INFO:Finished creating preprocessing pipeline.
2025-11-15 20:55:21,975:INFO:Pipeline: ForecastingPipeline(steps=[('forecaster',
                            TransformedTargetForecaster(steps=[('model',
                                                                DummyForecaster())]))])
2025-11-15 20:55:21,975:INFO:Set up Seasonal Period.
2025-11-15 20:55:22,013:INFO:Setting the seasonal component type - 'add' or 'mul'.
2025-11-15 20:55:22,013:INFO:Checking if data is strictly positive.
2025-11-15 20:55:22,059:INFO:Creating final display dataframe.
2025-11-15 20:55:22,075:INFO:Setup Display Container:                                          Description  \
0                                         session_id   
1                                             Target   
2                                           Approach   
